400.0,300.0,50.0,0.0,0.0,-1.0
399.95524322835035,302.99154661693984,50.0,-0.0,0.0,-1.0
399.82101297677355,305.98041539450344,50.0,-0.0,0.0,-1.0
399.5974293995239,308.96393089034336,50.0,-0.0,0.0,-1.0
399.2846926341837,311.93942245402445,50.0,-0.0,0.0,-1.0
398.88308262251286,314.90422661761744,50.0,-0.0,0.0,-1.0
398.392958859863,317.85568947986366,50.0,-0.0,0.0,-1.0
397.81476007338057,320.79116908177593,50.0,-0.0,0.0,-1.0
397.14900382928676,323.70803777154975,50.0,-0.0,0.0,-1.0
396.39628606958536,326.60368455666753,50.0,-0.0,0.0,-1.0
395.55728057861404,329.47551744109046,50.0,-0.0,0.0,-1.0
394.6327383799164,332.320965745446,50.0,-0.0,0.0,-1.0
393.6234870639737,335.1374824081343,50.0,-0.0,0.0,-1.0
392.5304300473997,337.92254626529285,50.0,-0.0,0.0,-1.0
391.3545457642601,340.67366430758005,50.0,-0.0,0.0,-1.0
390.0968867902419,343.3883739117558,50.0,-0.0,0.0,-1.0
388.7585789004554,346.0642450450632,50.0,-0.0,0.0,-1.0
387.340820061713,348.6988824404367,50.0,-0.0,0.0,-1.0
385.8448793601866,351.28992774059066,50.0,-0.0,0.0,-1.0
384.2720958654039,353.83506160906825,50.0,-0.0,0.0,-1.0
382.6238774315995,356.3320058063622,50.0,-0.0,0.0,-1.0
380.90169943749476,358.7785252292473,50.0,-0.0,0.0,-1.0
379.1071034656341,361.1724299115006,50.0,-0.0,0.0,-1.0
377.24169592245994,363.51157698421787,50.0,-0.0,0.0,-1.0
375.3071466003611,365.7938725939713,50.0,-0.0,0.0,-1.0
373.30518718298265,368.01727377709193,50.0,-0.0,0.0,-1.0
371.2376096951345,370.17979028839915,50.0,-0.0,0.0,-1.0
369.1062648986865,372.27948638273915,50.0,-0.0,0.0,-1.0
366.9130606358858,374.31448254773943,50.0,-0.0,0.0,-1.0
364.65996012157996,376.28295718622667,50.0,-0.0,0.0,-1.0
362.34898018587336,378.183148246803,50.0,-0.0,0.0,-1.0
359.9821894687914,380.0133548011206,50.0,-0.0,0.0,-1.0
357.56170656856733,381.77193856644317,50.0,-0.0,0.0,-1.0
355.0896981452102,383.4573253721303,50.0,-0.0,0.0,-1.0
352.56837698105045,385.06800656873395,50.0,-0.0,0.0,-1.0
350.0,386.6025403784439,50.0,-0.0,0.0,-1.0
347.38686624729985,388.05955318567385,50.0,-0.0,0.0,-1.0
344.7313148315632,389.4377407666337,50.0,-0.0,0.0,-1.0
342.0357228309565,390.73586945678653,50.0,-0.0,0.0,-1.0
339.3025031653923,391.95277725514507,50.0,-0.0,0.0,-1.0
336.53410243663944,393.08737486442044,50.0,-0.0,0.0,-1.0
333.73299873828296,394.1386466660903,50.0,-0.0,0.0,-1.0
