0.0,0.0,165.0,-0.0,1.0,0.0
2.9999999999999996,0.0,165.0,0.0,1.0,0.0
5.999999999999999,0.0,165.0,0.0,1.0,0.0
8.999999999999998,0.0,165.0,0.0,1.0,0.0
11.999999999999998,0.0,165.0,0.0,1.0,0.0
15.0,0.0,165.0,0.0,1.0,0.0
17.999999999999996,0.0,165.0,0.0,1.0,0.0
20.999999999999996,0.0,165.0,0.0,1.0,0.0
23.999999999999996,0.0,165.0,0.0,1.0,0.0
26.999999999999993,0.0,165.0,0.0,1.0,0.0
29.999999999999996,0.0,165.0,0.0,1.0,0.0
32.99999999999999,0.0,165.0,0.0,1.0,0.0
36.0,0.0,165.0,0.0,1.0,0.0
39.0,0.0,165.0,0.0,1.0,0.0
42.0,0.0,165.0,0.0,1.0,0.0
44.99999999999999,0.0,165.0,0.0,1.0,0.0
48.0,0.0,165.0,0.0,1.0,0.0
51.0,0.0,165.0,0.0,1.0,0.0
54.0,0.0,165.0,0.0,1.0,0.0
57.0,0.0,165.0,0.0,1.0,0.0
59.99999999999999,0.0,165.0,0.0,1.0,0.0
62.999999999999986,0.0,165.0,0.0,1.0,0.0
65.99999999999999,0.0,165.0,0.0,1.0,0.0
68.99999999999999,0.0,165.0,0.0,1.0,0.0
71.99999999999999,0.0,165.0,0.0,1.0,0.0
75.0,0.0,165.0,0.0,1.0,0.0
78.0,0.0,165.0,0.0,1.0,0.0
81.00000000000001,0.0,165.0,0.0,1.0,0.0
84.00000000000001,0.0,164.99999999999997,0.0,1.0,0.0
87.00000000000003,0.0,164.99999999999997,0.0,1.0,0.0
90.00000000000003,0.0,164.99999999999997,0.0,1.0,0.0
93.00000000000004,0.0,164.99999999999997,0.0,1.0,0.0
96.00000000000004,0.0,164.99999999999997,0.0,1.0,0.0
99.00000000000004,0.0,164.99999999999997,0.0,1.0,0.0
102.00000000000004,0.0,164.99999999999997,0.0,1.0,0.0
105.00000000000006,0.0,164.99999999999997,0.0,1.0,0.0
108.00000000000006,0.0,164.99999999999997,0.0,1.0,0.0
111.00000000000006,0.0,164.99999999999997,0.0,1.0,0.0
114.00000000000007,0.0,164.99999999999997,0.0,1.0,0.0
117.00000000000007,0.0,164.99999999999997,0.0,1.0,0.0
120.00000000000006,0.0,164.99999999999997,0.0,1.0,0.0
123.00000000000006,0.0,164.99999999999997,0.0,1.0,0.0
126.00000000000004,0.0,164.99999999999997,0.0,1.0,0.0
129.00000000000003,0.0,164.99999999999997,0.0,1.0,0.0
132.00000000000003,0.0,164.99999999999997,0.0,1.0,0.0
135.00000000000003,0.0,164.99999999999997,0.0,1.0,0.0
138.00000000000003,0.0,164.99999999999997,0.0,1.0,0.0
141.00000000000003,0.0,164.99999999999997,0.0,1.0,0.0
144.0,0.0,164.99999999999997,0.0,1.0,0.0
147.0,0.0,164.99999999999997,0.0,1.0,0.0
150.0,0.0,164.99999999999997,-0.0,1.0,0.0
153.0,0.0,164.99999999999997,-0.0,1.0,0.0
155.99999999999997,0.0,164.99999999999997,-0.0,1.0,0.0
158.99999999999997,0.0,164.99999999999997,-0.0,1.0,0.0
161.99999999999997,0.0,164.99999999999997,-0.0,1.0,0.0
164.99999999999997,0.0,164.99999999999997,-0.0,1.0,0.0
167.99999999999997,0.0,164.99999999999997,-0.0,1.0,0.0
170.99999999999994,0.0,164.99999999999997,-0.0,1.0,0.0
173.99999999999994,0.0,164.99999999999997,-0.0,1.0,0.0
176.99999999999994,0.0,164.99999999999997,-0.0,1.0,0.0
179.99999999999994,0.0,164.99999999999997,-0.0,1.0,0.0
182.99999999999994,0.0,164.99999999999997,-0.0,1.0,0.0
185.99999999999991,0.0,164.99999999999997,-0.0,1.0,0.0
188.99999999999991,0.0,164.99999999999997,-0.0,1.0,0.0
191.99999999999991,0.0,164.99999999999997,-0.0,1.0,0.0
194.99999999999991,0.0,164.99999999999997,-0.0,1.0,0.0
197.99999999999991,0.0,164.99999999999997,-0.0,1.0,0.0
200.9999999999999,0.0,164.99999999999997,-0.0,1.0,0.0
203.9999999999999,0.0,165.0,-0.0,1.0,0.0
206.9999999999999,0.0,165.0,-0.0,1.0,0.0
209.9999999999999,0.0,165.0,-0.0,1.0,0.0
212.99999999999986,0.0,165.0,-0.0,1.0,0.0
215.99999999999986,0.0,165.0,-0.0,1.0,0.0
218.99999999999986,0.0,165.0,-0.0,1.0,0.0
221.99999999999986,0.0,165.0,-0.0,1.0,0.0
225.0,0.0,165.0,-0.0,1.0,0.0
225.0,0.0,165.0,-0.25881904510252074,0.9659258262890684,-2.220446049250313e-16
225.0,0.0,165.0,-0.49999999999999994,0.8660254037844387,-2.220446049250313e-16
225.0,0.0,165.0,-0.7071067811865477,0.7071067811865475,-4.440892098500626e-16
225.0,0.0,165.0,-0.8660254037844388,0.5000000000000002,-4.440892098500626e-16
225.0,0.0,165.0,-0.9659258262890683,0.25881904510252085,-4.440892098500626e-16
225.0,0.0,165.0,-1.0,0.0,-0.0
225.00000000000003,2.9999999999999996,165.0,-1.0,0.0,-0.0
225.00000000000003,6.0,165.0,-1.0,0.0,-0.0
